order_id,order_date,region,segment,category,product,customer_id,quantity,unit_price,discount,revenue,cost,profit
ORD-100760,2025-10-15,Midwest,Consumer,Technology,Laptop,C1231,7,170.36,0.0,1192.52,774.4,418.12
ORD-100362,2025-10-15,South,Home Office,Furniture,Cabinet,C1002,2,201.63,0.0,403.26,284.22,119.04
ORD-100478,2025-10-16,Northeast,Consumer,Technology,Laptop,C1228,6,203.22,0.0,1219.32,683.86,535.46
ORD-101628,2025-10-16,South,Consumer,Technology,Keyboard,C1129,2,343.92,0.05,653.45,348.74,304.71
ORD-100722,2025-10-16,Northeast,Consumer,Furniture,Table,C1219,2,246.18,0.0,492.36,333.48,158.88
ORD-101080,2025-10-16,Northeast,Corporate,Office Supplies,Storage,C1255,1,34.94,0.0,34.94,19.45,15.49
ORD-100299,2025-10-16,Midwest,Consumer,Technology,Monitor,C1158,4,364.15,0.0,1456.6,855.89,600.71
ORD-101394,2025-10-16,Midwest,Consumer,Office Supplies,Labels,C1226,4,52.46,0.05,199.35,101.18,98.17
ORD-100942,2025-10-16,West,Consumer,Office Supplies,Storage,C1133,3,54.49,0.1,147.12,75.76,71.36
ORD-101085,2025-10-16,Midwest,Consumer,Technology,Laptop,C1173,6,359.82,0.0,2158.92,1329.39,829.53
ORD-100105,2025-10-16,Northeast,Consumer,Technology,Laptop,C1082,5,126.9,0.25,475.88,250.25,225.63
ORD-100488,2025-10-17,South,Consumer,Office Supplies,Labels,C1281,2,23.15,0.0,46.3,21.3,25.0
ORD-100448,2025-10-17,Midwest,Consumer,Office Supplies,Paper,C1197,2,33.79,0.05,64.2,38.01,26.19
ORD-101174,2025-10-18,West,Consumer,Technology,Headset,C1270,2,403.27,0.1,725.89,455.09,270.8
ORD-101041,2025-10-18,South,Corporate,Furniture,Cabinet,C1244,3,105.22,0.0,315.66,211.09,104.57
ORD-101266,2025-10-18,West,Consumer,Technology,Laptop,C1041,5,291.82,0.15,1240.23,812.78,427.45
ORD-101416,2025-10-18,Northeast,Corporate,Furniture,Chair,C1271,5,315.99,0.0,1579.95,866.45,713.5
ORD-100626,2025-10-19,Midwest,Consumer,Technology,Monitor,C1229,6,403.48,0.1,2178.79,1131.47,1047.32
ORD-101116,2025-10-19,Midwest,Corporate,Technology,Keyboard,C1209,5,195.45,0.0,977.25,628.71,348.54
ORD-100873,2025-10-19,Midwest,Consumer,Office Supplies,Paper,C1212,7,39.98,0.05,265.87,159.7,106.17
ORD-101373,2025-10-19,West,Consumer,Furniture,Table,C1058,7,179.04,0.0,1253.28,953.92,299.36
ORD-101145,2025-10-20,South,Corporate,Furniture,Table,C1155,7,160.69,0.1,1012.35,660.71,351.64
ORD-101334,2025-10-20,South,Consumer,Office Supplies,Binders,C1194,7,55.43,0.0,388.01,247.29,140.72
ORD-101298,2025-10-20,South,Consumer,Office Supplies,Pens,C1230,3,63.37,0.1,171.1,94.42,76.68
ORD-101480,2025-10-20,Midwest,Corporate,Office Supplies,Pens,C1171,4,63.14,0.05,239.93,100.7,139.23
ORD-101531,2025-10-20,West,Consumer,Office Supplies,Binders,C1058,5,23.58,0.0,117.9,57.89,60.01
ORD-101523,2025-10-20,Midwest,Consumer,Office Supplies,Paper,C1294,7,57.88,0.2,324.13,173.33,150.8
ORD-100118,2025-10-20,Northeast,Consumer,Furniture,Desk,C1099,3,249.95,0.0,749.85,402.56,347.29
ORD-100996,2025-10-20,Midwest,Consumer,Furniture,Bookcase,C1251,2,257.65,0.0,515.3,387.62,127.68
ORD-100020,2025-10-21,Northeast,Consumer,Office Supplies,Storage,C1117,3,51.88,0.1,140.08,82.95,57.13
ORD-101096,2025-10-21,Northeast,Consumer,Office Supplies,Binders,C1183,3,39.11,0.1,105.6,49.78,55.82
ORD-101180,2025-10-21,South,Home Office,Office Supplies,Labels,C1093,6,24.19,0.0,145.14,74.51,70.63
ORD-100790,2025-10-21,South,Home Office,Furniture,Table,C1104,4,199.35,0.2,637.92,359.68,278.24
ORD-100226,2025-10-21,Midwest,Consumer,Furniture,Chair,C1012,5,215.7,0.0,1078.5,740.05,338.45
ORD-100901,2025-10-21,Midwest,Home Office,Furniture,Cabinet,C1270,5,166.67,0.05,791.68,481.14,310.54
ORD-101055,2025-10-22,West,Corporate,Technology,Laptop,C1266,4,203.11,0.1,731.2,341.97,389.23
ORD-100199,2025-10-22,West,Corporate,Office Supplies,Storage,C1175,2,43.31,0.1,77.96,38.56,39.4
ORD-101668,2025-10-22,Midwest,Consumer,Office Supplies,Storage,C1095,6,76.14,0.25,342.63,189.45,153.18
ORD-101534,2025-10-22,West,Consumer,Office Supplies,Pens,C1283,1,59.77,0.05,56.78,30.91,25.87
ORD-101383,2025-10-22,South,Home Office,Technology,Printer,C1076,7,289.22,0.0,2024.54,1330.11,694.43
ORD-100080,2025-10-23,Northeast,Consumer,Office Supplies,Storage,C1064,2,53.43,0.0,106.86,75.09,31.77
ORD-101153,2025-10-23,Midwest,Home Office,Office Supplies,Paper,C1229,5,30.64,0.0,153.2,98.66,54.54
ORD-101053,2025-10-23,Midwest,Corporate,Technology,Monitor,C1094,4,342.17,0.0,1368.68,922.6,446.08
ORD-101029,2025-10-23,Northeast,Consumer,Office Supplies,Binders,C1151,4,61.41,0.05,233.36,138.35,95.01
ORD-101378,2025-10-23,South,Corporate,Office Supplies,Paper,C1143,3,28.55,0.0,85.65,39.55,46.1
ORD-101407,2025-10-23,South,Consumer,Technology,Headset,C1117,4,258.64,0.1,931.1,594.0,337.1
ORD-101154,2025-10-24,South,Corporate,Technology,Monitor,C1129,3,367.07,0.1,991.09,721.43,269.66
ORD-100255,2025-10-25,South,Corporate,Office Supplies,Storage,C1018,6,31.64,0.0,189.84,99.14,90.7
ORD-101118,2025-10-26,Midwest,Corporate,Office Supplies,Binders,C1030,7,63.43,0.0,444.01,158.06,285.95
ORD-100369,2025-10-26,West,Home Office,Technology,Headset,C1225,4,290.89,0.0,1163.56,628.97,534.59
ORD-100979,2025-10-27,Midwest,Home Office,Technology,Laptop,C1150,1,200.29,0.2,160.23,105.4,54.83
ORD-100913,2025-10-27,Northeast,Consumer,Furniture,Cabinet,C1121,1,209.7,0.1,188.73,141.47,47.26
ORD-100857,2025-10-28,Midwest,Corporate,Technology,Keyboard,C1115,4,516.82,0.0,2067.28,1292.95,774.33
ORD-100093,2025-10-28,Midwest,Consumer,Technology,Laptop,C1259,4,203.32,0.2,650.62,420.19,230.43
ORD-100624,2025-10-28,Northeast,Consumer,Technology,Keyboard,C1013,5,187.37,0.0,936.85,545.17,391.68
ORD-101615,2025-10-28,Northeast,Corporate,Technology,Laptop,C1129,1,194.48,0.0,194.48,103.63,90.85
ORD-101477,2025-10-28,Midwest,Consumer,Technology,Keyboard,C1251,6,370.95,0.0,2225.7,1407.16,818.54
ORD-100340,2025-10-29,South,Consumer,Technology,Monitor,C1200,1,169.8,0.0,169.8,86.77,83.03
ORD-101504,2025-10-29,South,Corporate,Office Supplies,Labels,C1229,6,49.33,0.0,295.98,155.07,140.91
ORD-101536,2025-10-29,West,Home Office,Office Supplies,Binders,C1294,6,47.21,0.1,254.93,100.8,154.13
ORD-101272,2025-10-29,Midwest,Consumer,Furniture,Desk,C1218,4,199.72,0.0,798.88,646.13,152.75
ORD-101132,2025-10-29,Northeast,Consumer,Technology,Laptop,C1023,5,335.27,0.0,1676.35,989.67,686.68
ORD-100520,2025-10-29,South,Consumer,Office Supplies,Binders,C1218,7,50.7,0.0,354.9,202.47,152.43
ORD-101158,2025-10-29,West,Corporate,Technology,Headset,C1068,4,514.18,0.25,1542.54,1110.98,431.56
ORD-100881,2025-10-30,South,Consumer,Technology,Headset,C1210,3,314.41,0.15,801.75,494.15,307.6
ORD-100661,2025-10-30,Midwest,Consumer,Furniture,Bookcase,C1135,7,239.37,0.0,1675.59,1168.74,506.85
ORD-101432,2025-10-30,West,Consumer,Furniture,Table,C1191,4,245.02,0.1,882.07,512.82,369.25
ORD-100713,2025-10-30,South,Consumer,Office Supplies,Paper,C1052,7,60.23,0.25,316.21,162.11,154.1
ORD-101290,2025-10-30,South,Consumer,Office Supplies,Paper,C1002,3,69.77,0.15,177.91,85.5,92.41
ORD-100780,2025-10-30,Northeast,Consumer,Furniture,Cabinet,C1293,7,109.24,0.0,764.68,588.98,175.7
ORD-101741,2025-10-30,South,Consumer,Office Supplies,Pens,C1270,1,30.7,0.0,30.7,16.58,14.12
ORD-101130,2025-10-30,Midwest,Corporate,Technology,Monitor,C1219,4,325.63,0.15,1107.14,693.28,413.86
ORD-101098,2025-10-30,Midwest,Consumer,Technology,Monitor,C1037,2,335.55,0.05,637.54,436.94,200.6
ORD-100273,2025-10-31,Midwest,Corporate,Furniture,Cabinet,C1009,2,188.54,0.0,377.08,268.5,108.58
ORD-100301,2025-10-31,Midwest,Consumer,Furniture,Cabinet,C1026,1,151.95,0.0,151.95,106.2,45.75
ORD-100075,2025-10-31,Midwest,Consumer,Office Supplies,Storage,C1190,1,71.87,0.15,61.09,31.05,30.04
ORD-101638,2025-10-31,Northeast,Consumer,Office Supplies,Storage,C1017,3,70.25,0.0,210.75,123.59,87.16
ORD-100323,2025-10-31,Northeast,Home Office,Office Supplies,Storage,C1279,4,28.25,0.1,101.7,58.98,42.72
ORD-100264,2025-10-31,Northeast,Consumer,Technology,Laptop,C1135,5,252.15,0.0,1260.75,779.33,481.42
ORD-100674,2025-11-01,Midwest,Consumer,Office Supplies,Binders,C1024,2,48.35,0.25,72.53,28.92,43.61
ORD-101527,2025-11-01,Northeast,Corporate,Furniture,Chair,C1177,2,135.48,0.2,216.77,138.16,78.61
ORD-101020,2025-11-01,Northeast,Consumer,Furniture,Bookcase,C1061,7,81.46,0.0,570.22,398.27,171.95
ORD-101223,2025-11-01,Midwest,Corporate,Technology,Laptop,C1299,2,410.92,0.15,698.56,527.0,171.56
ORD-100404,2025-11-01,West,Corporate,Office Supplies,Paper,C1110,2,35.69,0.1,64.24,27.16,37.08
ORD-101427,2025-11-01,Midwest,Consumer,Furniture,Bookcase,C1070,3,107.45,0.0,322.35,256.6,65.75
ORD-100771,2025-11-02,West,Corporate,Furniture,Table,C1156,7,186.9,0.0,1308.3,775.98,532.32
ORD-100791,2025-11-02,Northeast,Corporate,Technology,Keyboard,C1146,5,213.64,0.05,1014.79,615.46,399.33
ORD-100377,2025-11-02,Northeast,Corporate,Office Supplies,Pens,C1087,5,59.02,0.0,295.1,161.87,133.23
ORD-101705,2025-11-02,South,Consumer,Technology,Printer,C1097,6,234.2,0.0,1405.2,660.96,744.24
ORD-101371,2025-11-03,South,Home Office,Office Supplies,Binders,C1149,2,74.16,0.0,148.32,77.02,71.3
ORD-100186,2025-11-03,West,Consumer,Office Supplies,Paper,C1263,5,29.8,0.0,149.0,89.58,59.42
ORD-100042,2025-11-03,West,Consumer,Furniture,Chair,C1227,3,145.04,0.0,435.12,226.44,208.68
ORD-100797,2025-11-04,Northeast,Consumer,Office Supplies,Storage,C1042,6,47.97,0.0,287.82,128.09,159.73
ORD-100247,2025-11-04,Midwest,Consumer,Furniture,Desk,C1057,1,196.51,0.15,167.03,113.66,53.37
ORD-100424,2025-11-04,Northeast,Home Office,Technology,Keyboard,C1286,3,214.74,0.0,644.22,355.63,288.59
ORD-101361,2025-11-05,Midwest,Corporate,Furniture,Chair,C1029,4,172.02,0.1,619.27,462.7,156.57
ORD-101068,2025-11-05,South,Consumer,Technology,Monitor,C1005,3,341.33,0.1,921.59,656.13,265.46
ORD-101763,2025-11-05,Midwest,Corporate,Office Supplies,Paper,C1159,2,62.68,0.05,119.09,64.6,54.49
ORD-100017,2025-11-05,Northeast,Consumer,Furniture,Desk,C1022,5,262.37,0.15,1115.07,705.85,409.22
ORD-101168,2025-11-05,South,Corporate,Office Supplies,Pens,C1258,6,42.7,0.1,230.58,104.33,126.25
ORD-100293,2025-11-06,West,Corporate,Technology,Printer,C1141,4,425.53,0.0,1702.12,1229.34,472.78
ORD-101386,2025-11-06,South,Consumer,Furniture,Desk,C1276,1,282.51,0.05,268.38,200.08,68.3
ORD-101368,2025-11-06,Midwest,Corporate,Office Supplies,Pens,C1090,5,51.16,0.0,255.8,161.63,94.17
ORD-101551,2025-11-06,West,Home Office,Office Supplies,Pens,C1251,4,12.66,0.1,45.58,24.78,20.8
ORD-100067,2025-11-06,Northeast,Corporate,Office Supplies,Labels,C1027,2,50.12,0.0,100.24,59.81,40.43
ORD-100955,2025-11-07,Northeast,Corporate,Technology,Headset,C1257,2,186.58,0.2,298.53,157.27,141.26
ORD-100740,2025-11-07,South,Consumer,Furniture,Chair,C1233,2,229.8,0.0,459.6,319.68,139.92
ORD-101492,2025-11-07,Northeast,Consumer,Furniture,Cabinet,C1017,7,195.49,0.1,1231.59,731.03,500.56
ORD-101276,2025-11-07,South,Consumer,Technology,Monitor,C1105,4,377.92,0.05,1436.1,941.83,494.27
ORD-101431,2025-11-07,South,Corporate,Office Supplies,Paper,C1147,5,34.56,0.0,172.8,82.35,90.45
ORD-100423,2025-11-07,South,Home Office,Technology,Headset,C1104,5,420.96,0.05,1999.56,1359.83,639.73
ORD-100715,2025-11-08,Northeast,Corporate,Furniture,Table,C1041,1,236.35,0.1,212.72,154.03,58.69
ORD-100893,2025-11-08,South,Consumer,Office Supplies,Paper,C1200,1,36.24,0.0,36.24,12.68,23.56
ORD-101393,2025-11-08,Northeast,Home Office,Technology,Printer,C1227,7,262.9,0.1,1656.27,976.34,679.93
ORD-100652,2025-11-08,Northeast,Home Office,Furniture,Table,C1273,7,51.83,0.1,326.53,218.79,107.74
ORD-101556,2025-11-09,West,Corporate,Technology,Keyboard,C1162,7,443.5,0.0,3104.5,1620.04,1484.46
ORD-101163,2025-11-09,West,Consumer,Office Supplies,Pens,C1115,7,36.52,0.0,255.64,171.16,84.48
ORD-100380,2025-11-09,Midwest,Consumer,Furniture,Table,C1079,1,45.49,0.0,45.49,30.52,14.97
ORD-101171,2025-11-09,Midwest,Corporate,Furniture,Desk,C1253,4,193.39,0.0,773.56,570.96,202.6
ORD-101353,2025-11-09,South,Corporate,Technology,Printer,C1044,6,438.87,0.0,2633.22,1757.52,875.7
ORD-100777,2025-11-09,Northeast,Home Office,Technology,Laptop,C1095,5,481.45,0.05,2286.89,1479.8,807.09
ORD-101252,2025-11-09,Northeast,Home Office,Technology,Monitor,C1265,4,344.64,0.0,1378.56,799.33,579.23
ORD-101654,2025-11-10,Northeast,Consumer,Technology,Keyboard,C1096,5,318.27,0.0,1591.35,745.87,845.48
ORD-100533,2025-11-10,South,Consumer,Office Supplies,Pens,C1225,6,46.42,0.05,264.59,147.75,116.84
ORD-100401,2025-11-10,South,Consumer,Technology,Laptop,C1167,2,368.62,0.0,737.24,432.55,304.69
ORD-100024,2025-11-10,Midwest,Home Office,Technology,Printer,C1152,2,252.63,0.0,505.26,326.09,179.17
ORD-100939,2025-11-11,South,Corporate,Furniture,Cabinet,C1103,4,179.23,0.1,645.23,433.44,211.79
ORD-101466,2025-11-11,West,Corporate,Office Supplies,Storage,C1062,7,26.97,0.25,141.59,80.45,61.14
ORD-100734,2025-11-11,Northeast,Home Office,Office Supplies,Binders,C1028,1,27.21,0.1,24.49,16.53,7.96
ORD-100190,2025-11-11,Midwest,Home Office,Furniture,Chair,C1237,2,256.48,0.0,512.96,337.44,175.52
ORD-101609,2025-11-12,Midwest,Corporate,Furniture,Desk,C1040,1,240.85,0.0,240.85,165.58,75.27
ORD-100049,2025-11-12,Northeast,Consumer,Office Supplies,Storage,C1046,2,63.08,0.05,119.85,61.12,58.73
ORD-101039,2025-11-12,Northeast,Home Office,Technology,Printer,C1170,1,241.64,0.0,241.64,131.79,109.85
ORD-100379,2025-11-12,West,Corporate,Furniture,Bookcase,C1110,2,261.53,0.15,444.6,245.52,199.08
ORD-101773,2025-11-12,Northeast,Consumer,Furniture,Cabinet,C1138,1,147.81,0.05,140.42,92.92,47.5
ORD-101140,2025-11-12,South,Consumer,Technology,Monitor,C1083,2,166.74,0.0,333.48,200.28,133.2
ORD-100694,2025-11-12,South,Consumer,Technology,Keyboard,C1047,5,365.97,0.1,1646.87,1000.74,646.13
ORD-100322,2025-11-13,West,Home Office,Office Supplies,Pens,C1169,7,37.71,0.05,250.77,143.75,107.02
ORD-100646,2025-11-13,Midwest,Consumer,Office Supplies,Storage,C1294,5,28.23,0.05,134.09,59.14,74.95
ORD-100660,2025-11-13,Northeast,Corporate,Technology,Monitor,C1088,3,379.27,0.0,1137.81,544.65,593.16
ORD-100845,2025-11-13,Midwest,Home Office,Office Supplies,Paper,C1124,6,31.56,0.2,151.49,86.95,64.54
ORD-101022,2025-11-14,South,Consumer,Furniture,Desk,C1051,2,333.18,0.1,599.72,397.38,202.34
ORD-100183,2025-11-14,West,Corporate,Technology,Keyboard,C1052,1,246.26,0.0,246.26,182.04,64.22
ORD-101506,2025-11-14,South,Consumer,Technology,Laptop,C1242,7,164.82,0.15,980.68,581.12,399.56
ORD-100951,2025-11-14,Midwest,Consumer,Office Supplies,Labels,C1221,7,16.23,0.0,113.61,57.94,55.67
ORD-100440,2025-11-14,Midwest,Consumer,Office Supplies,Paper,C1113,5,63.74,0.15,270.9,132.81,138.09
ORD-101617,2025-11-14,South,Consumer,Office Supplies,Paper,C1116,5,66.3,0.0,331.5,194.28,137.22
ORD-100196,2025-11-14,Northeast,Consumer,Technology,Laptop,C1277,5,383.51,0.0,1917.55,1341.59,575.96
ORD-101219,2025-11-14,Midwest,Consumer,Office Supplies,Paper,C1003,2,24.26,0.25,36.39,24.46,11.93
ORD-101434,2025-11-14,Northeast,Consumer,Office Supplies,Pens,C1241,6,8.0,0.0,48.0,25.73,22.27
ORD-100868,2025-11-15,Midwest,Consumer,Technology,Laptop,C1131,7,374.82,0.1,2361.37,1462.28,899.09
ORD-101785,2025-11-15,Midwest,Corporate,Technology,Laptop,C1273,7,364.99,0.0,2554.93,1607.18,947.75
ORD-101236,2025-11-15,Northeast,Consumer,Technology,Monitor,C1012,2,401.18,0.05,762.24,381.97,380.27
ORD-100433,2025-11-15,South,Home Office,Office Supplies,Paper,C1178,6,66.11,0.15,337.16,216.2,120.96
ORD-101012,2025-11-15,South,Consumer,Furniture,Desk,C1067,4,223.68,0.1,805.25,571.78,233.47
ORD-101165,2025-11-15,West,Consumer,Furniture,Desk,C1050,2,221.6,0.0,443.2,297.75,145.45
ORD-101687,2025-11-15,Midwest,Consumer,Furniture,Desk,C1020,6,295.97,0.15,1509.45,1046.38,463.07
ORD-101535,2025-11-15,South,Corporate,Technology,Laptop,C1033,7,211.46,0.15,1258.19,950.9,307.29
ORD-101751,2025-11-16,South,Consumer,Technology,Headset,C1254,6,81.06,0.0,486.36,311.51,174.85
ORD-100040,2025-11-16,West,Corporate,Furniture,Bookcase,C1109,7,230.27,0.15,1370.11,892.01,478.1
ORD-101032,2025-11-16,Midwest,Consumer,Furniture,Cabinet,C1105,3,158.63,0.05,452.1,310.0,142.1
ORD-100937,2025-11-16,South,Consumer,Furniture,Table,C1191,4,107.14,0.0,428.56,288.9,139.66
ORD-101796,2025-11-16,Northeast,Corporate,Office Supplies,Paper,C1043,7,64.59,0.0,452.13,278.54,173.59
ORD-101030,2025-11-16,South,Consumer,Furniture,Chair,C1235,7,256.85,0.0,1797.95,1343.41,454.54
ORD-100994,2025-11-16,South,Consumer,Furniture,Cabinet,C1120,6,189.86,0.05,1082.2,820.07,262.13
ORD-101251,2025-11-17,Midwest,Corporate,Technology,Printer,C1245,3,269.81,0.0,809.43,538.09,271.34
ORD-101011,2025-11-17,Northeast,Corporate,Technology,Laptop,C1107,5,463.8,0.05,2203.05,1668.42,534.63
ORD-100384,2025-11-17,South,Consumer,Technology,Headset,C1053,5,308.48,0.0,1542.4,1141.02,401.38
ORD-100619,2025-11-17,Midwest,Consumer,Furniture,Cabinet,C1245,5,346.47,0.0,1732.35,1261.58,470.77
ORD-101089,2025-11-18,South,Home Office,Office Supplies,Binders,C1103,4,35.42,0.0,141.68,58.62,83.06
ORD-100390,2025-11-18,South,Corporate,Office Supplies,Labels,C1086,3,19.09,0.1,51.54,27.04,24.5
ORD-100965,2025-11-18,Midwest,Consumer,Office Supplies,Binders,C1031,3,41.01,0.0,123.03,77.67,45.36
ORD-101589,2025-11-19,Northeast,Consumer,Technology,Keyboard,C1104,4,350.95,0.0,1403.8,861.66,542.14
ORD-101254,2025-11-19,South,Consumer,Office Supplies,Labels,C1157,4,35.69,0.05,135.62,49.98,85.64
ORD-100350,2025-11-19,Midwest,Consumer,Technology,Printer,C1136,3,315.84,0.0,947.52,471.27,476.25
ORD-101621,2025-11-19,South,Consumer,Furniture,Cabinet,C1045,3,169.52,0.25,381.42,279.51,101.91
ORD-100511,2025-11-19,Northeast,Consumer,Technology,Printer,C1044,3,462.16,0.1,1247.83,782.91,464.92
ORD-100357,2025-11-19,Northeast,Corporate,Furniture,Desk,C1179,4,309.36,0.1,1113.7,780.39,333.31
ORD-101109,2025-11-20,South,Consumer,Furniture,Chair,C1294,4,288.25,0.2,922.4,762.13,160.27
ORD-101521,2025-11-20,Midwest,Corporate,Technology,Headset,C1272,4,375.53,0.0,1502.12,1135.3,366.82
ORD-100983,2025-11-20,Midwest,Corporate,Office Supplies,Binders,C1230,1,36.18,0.05,34.37,15.86,18.51
ORD-101696,2025-11-20,Midwest,Home Office,Furniture,Chair,C1132,6,327.52,0.25,1473.84,1079.78,394.06
ORD-100221,2025-11-20,Northeast,Consumer,Technology,Headset,C1082,7,350.22,0.0,2451.54,1241.34,1210.2
ORD-101143,2025-11-20,South,Corporate,Office Supplies,Paper,C1088,5,30.97,0.0,154.85,93.31,61.54
ORD-100495,2025-11-21,Northeast,Consumer,Furniture,Desk,C1175,7,283.33,0.0,1983.31,1463.13,520.18
ORD-100486,2025-11-21,West,Corporate,Furniture,Desk,C1255,5,215.8,0.0,1079.0,700.11,378.89
ORD-100228,2025-11-21,South,Consumer,Technology,Monitor,C1247,4,185.85,0.05,706.23,451.83,254.4
ORD-100847,2025-11-22,South,Corporate,Technology,Printer,C1232,7,406.3,0.1,2559.69,1699.03,860.66
ORD-100981,2025-11-22,Northeast,Home Office,Technology,Headset,C1299,5,244.02,0.15,1037.08,610.33,426.75
ORD-100407,2025-11-22,Northeast,Home Office,Technology,Headset,C1086,3,350.62,0.1,946.67,562.38,384.29
ORD-101683,2025-11-22,Midwest,Corporate,Furniture,Chair,C1049,7,231.02,0.0,1617.14,1087.44,529.7
ORD-100237,2025-11-22,Midwest,Consumer,Furniture,Cabinet,C1282,2,187.21,0.0,374.42,206.02,168.4
ORD-101336,2025-11-22,South,Corporate,Office Supplies,Pens,C1152,1,71.94,0.05,68.34,41.86,26.48
ORD-100153,2025-11-23,Northeast,Consumer,Office Supplies,Binders,C1291,6,24.79,0.15,126.43,47.81,78.62
ORD-100622,2025-11-23,South,Corporate,Office Supplies,Pens,C1060,1,50.71,0.2,40.57,23.43,17.14
ORD-100096,2025-11-23,Northeast,Consumer,Technology,Laptop,C1165,3,293.19,0.25,659.68,354.5,305.18
ORD-101213,2025-11-23,West,Consumer,Furniture,Cabinet,C1074,5,117.22,0.1,527.49,384.59,142.9
ORD-101256,2025-11-24,Northeast,Home Office,Office Supplies,Pens,C1017,2,42.19,0.0,84.38,44.18,40.2
ORD-101465,2025-11-24,West,Corporate,Technology,Keyboard,C1150,1,205.77,0.2,164.62,71.01,93.61
ORD-101054,2025-11-24,South,Home Office,Office Supplies,Labels,C1224,3,76.65,0.05,218.45,106.11,112.34
ORD-101604,2025-11-24,South,Consumer,Office Supplies,Storage,C1142,4,47.14,0.05,179.13,92.11,87.02
ORD-100112,2025-11-24,South,Consumer,Technology,Keyboard,C1228,1,240.82,0.05,228.78,135.92,92.86
ORD-101034,2025-11-24,South,Consumer,Furniture,Bookcase,C1112,7,127.95,0.1,806.08,550.94,255.14
ORD-101146,2025-11-24,West,Corporate,Office Supplies,Pens,C1187,4,38.02,0.05,144.48,85.05,59.43
ORD-101583,2025-11-25,Northeast,Consumer,Furniture,Desk,C1115,4,253.32,0.0,1013.28,612.39,400.89
ORD-101014,2025-11-25,Northeast,Corporate,Office Supplies,Pens,C1143,6,30.53,0.0,183.18,110.02,73.16
ORD-100045,2025-11-25,South,Consumer,Technology,Laptop,C1274,4,135.49,0.0,541.96,343.86,198.1
ORD-100514,2025-11-26,Midwest,Home Office,Technology,Monitor,C1028,7,228.31,0.0,1598.17,972.36,625.81
ORD-101093,2025-11-26,South,Corporate,Furniture,Chair,C1076,7,291.7,0.05,1939.8,1223.73,716.07
ORD-101429,2025-11-26,West,Consumer,Office Supplies,Labels,C1124,6,45.9,0.25,206.55,97.97,108.58
ORD-101124,2025-11-26,Northeast,Corporate,Furniture,Desk,C1056,4,131.11,0.15,445.77,286.67,159.1
ORD-101553,2025-11-26,Midwest,Consumer,Technology,Headset,C1030,4,300.76,0.0,1203.04,706.91,496.13
ORD-101278,2025-11-26,South,Corporate,Furniture,Cabinet,C1200,7,238.48,0.15,1418.96,983.61,435.35
ORD-100682,2025-11-26,Northeast,Home Office,Furniture,Chair,C1041,6,122.91,0.0,737.46,399.51,337.95
ORD-100810,2025-11-26,West,Consumer,Technology,Printer,C1266,1,236.77,0.15,201.25,109.81,91.44
ORD-100010,2025-11-27,South,Home Office,Office Supplies,Paper,C1066,2,53.36,0.05,101.38,61.6,39.78
ORD-100950,2025-11-27,Northeast,Consumer,Furniture,Chair,C1266,2,244.18,0.1,439.52,322.41,117.11
ORD-100597,2025-11-27,Northeast,Home Office,Office Supplies,Binders,C1128,5,46.07,0.1,207.32,115.21,92.11
ORD-100169,2025-11-27,Northeast,Corporate,Office Supplies,Paper,C1297,1,21.2,0.0,21.2,12.98,8.22
ORD-101595,2025-11-28,South,Corporate,Office Supplies,Pens,C1084,5,41.76,0.05,198.36,69.43,128.93
ORD-101110,2025-11-28,West,Consumer,Furniture,Cabinet,C1026,5,281.33,0.0,1406.65,832.83,573.82
ORD-101540,2025-11-29,Midwest,Consumer,Office Supplies,Storage,C1179,1,12.69,0.0,12.69,5.8,6.89
ORD-100999,2025-11-29,Northeast,Corporate,Office Supplies,Paper,C1099,4,19.08,0.0,76.32,39.91,36.41
ORD-101024,2025-11-30,South,Home Office,Technology,Headset,C1064,3,246.25,0.05,701.81,410.34,291.47
ORD-100800,2025-12-01,South,Consumer,Office Supplies,Paper,C1133,6,35.02,0.2,168.1,108.3,59.8
ORD-101689,2025-12-01,Northeast,Consumer,Office Supplies,Storage,C1188,7,53.96,0.15,321.06,236.58,84.48
ORD-100969,2025-12-01,Northeast,Corporate,Furniture,Chair,C1032,3,152.8,0.05,435.48,274.23,161.25
ORD-100795,2025-12-01,Northeast,Consumer,Furniture,Desk,C1011,7,241.3,0.0,1689.1,1062.92,626.18
ORD-100975,2025-12-01,West,Consumer,Office Supplies,Labels,C1221,4,52.17,0.15,177.38,111.81,65.57
ORD-101460,2025-12-01,South,Consumer,Technology,Printer,C1114,1,298.7,0.05,283.76,194.47,89.29
ORD-100826,2025-12-02,West,Corporate,Technology,Headset,C1227,7,304.5,0.05,2024.92,1515.6,509.32
ORD-101632,2025-12-02,Midwest,Consumer,Technology,Printer,C1144,4,398.47,0.15,1354.8,691.68,663.12
ORD-100499,2025-12-02,South,Corporate,Office Supplies,Binders,C1003,5,48.07,0.0,240.35,132.2,108.15
ORD-101737,2025-12-03,West,Consumer,Technology,Headset,C1249,7,299.53,0.0,2096.71,1244.1,852.61
ORD-101202,2025-12-03,West,Home Office,Technology,Keyboard,C1094,5,287.46,0.1,1293.57,809.97,483.6
ORD-100525,2025-12-03,Northeast,Consumer,Office Supplies,Binders,C1003,4,37.81,0.1,136.12,58.84,77.28
